date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-16:23:37,pointer <Lpoint> sorted,429615314,neighSearch,Circle,1,1000,5,347.082,69.4164,69.4863,0.270395,1
2024-12-04-16:25:50,pointer <Lpoint> sorted,429615314,neighSearch,Cube,1,1000,5,111.555,22.311,22.3088,0.0352761,1
2024-12-04-16:32:48,pointer <Lpoint> sorted,429615314,neighSearch,Square,1,1000,5,347.361,69.4721,69.3418,0.280588,1
2024-12-04-16:32:51,pointer <Lpoint> sorted,429615314,numNeighSearch,Sphere,0.1,1000,5,2.54402,0.508803,0.509959,0.00233371,1
2024-12-04-16:33:13,pointer <Lpoint> sorted,429615314,numNeighSearch,Circle,0.1,1000,5,18.6747,3.73494,3.72141,0.023647,1
2024-12-04-16:33:16,pointer <Lpoint> sorted,429615314,numNeighSearch,Cube,0.1,1000,5,2.52251,0.504502,0.503022,0.00319023,1
2024-12-04-16:33:38,pointer <Lpoint> sorted,429615314,numNeighSearch,Square,0.1,1000,5,18.6719,3.73439,3.72811,0.0286993,1
2024-12-04-16:33:46,pointer <Lpoint> sorted,429615314,numNeighSearch,Sphere,0.2,1000,5,6.41806,1.28361,1.27742,0.0108077,1
2024-12-04-16:34:30,pointer <Lpoint> sorted,429615314,numNeighSearch,Circle,0.2,1000,5,36.548,7.30959,7.27723,0.0542875,1
2024-12-04-16:34:38,pointer <Lpoint> sorted,429615314,numNeighSearch,Cube,0.2,1000,5,6.5421,1.30842,1.3063,0.00793763,1
2024-12-04-16:35:23,pointer <Lpoint> sorted,429615314,numNeighSearch,Square,0.2,1000,5,37.2987,7.45974,7.46732,0.0410044,1
2024-12-04-16:35:59,pointer <Lpoint> sorted,429615314,numNeighSearch,Sphere,0.5,1000,5,29.7998,5.95996,5.95378,0.0376424,1
2024-12-04-16:38:21,pointer <Lpoint> sorted,429615314,numNeighSearch,Circle,0.5,1000,5,118.451,23.6901,23.6864,0.0617805,1
2024-12-04-16:38:57,pointer <Lpoint> sorted,429615314,numNeighSearch,Cube,0.5,1000,5,30.0703,6.01405,6.00301,0.0374454,1
2024-12-04-16:41:19,pointer <Lpoint> sorted,429615314,numNeighSearch,Square,0.5,1000,5,118.002,23.6003,23.6023,0.0741601,1
2024-12-04-16:43:17,pointer <Lpoint> sorted,429615314,numNeighSearch,Sphere,1,1000,5,98.8787,19.7757,19.8711,0.174461,1
2024-12-04-16:49:21,pointer <Lpoint> sorted,429615314,numNeighSearch,Circle,1,1000,5,302.568,60.5136,60.36,0.234799,1
2024-12-04-16:51:19,pointer <Lpoint> sorted,429615314,numNeighSearch,Cube,1,1000,5,98.7042,19.7408,19.7346,0.039979,1
2024-12-04-16:57:21,pointer <Lpoint> sorted,429615314,numNeighSearch,Square,1,1000,5,301.633,60.3266,60.3427,0.238703,1
2024-12-04-17:15:31,pointer <Lpoint64> unsorted,429615314,neighSearch,Sphere,0.1,1000,5,3.02509,0.605018,0.600495,0.0164614,1
2024-12-04-17:15:54,pointer <Lpoint64> unsorted,429615314,neighSearch,Circle,0.1,1000,5,19.4162,3.88324,3.87875,0.0729932,1
2024-12-04-17:15:57,pointer <Lpoint64> unsorted,429615314,neighSearch,Cube,0.1,1000,5,2.87712,0.575424,0.566213,0.0303294,1
2024-12-04-17:16:21,pointer <Lpoint64> unsorted,429615314,neighSearch,Square,0.1,1000,5,19.6569,3.93138,3.96132,0.0559189,1
2024-12-04-17:16:29,pointer <Lpoint64> unsorted,429615314,neighSearch,Sphere,0.2,1000,5,6.80907,1.36181,1.35853,0.0268301,1
2024-12-04-17:17:14,pointer <Lpoint64> unsorted,429615314,neighSearch,Circle,0.2,1000,5,37.2858,7.45717,7.47039,0.0444399,1
2024-12-04-17:17:22,pointer <Lpoint64> unsorted,429615314,neighSearch,Cube,0.2,1000,5,6.38233,1.27647,1.29073,0.0303641,1
2024-12-04-17:18:06,pointer <Lpoint64> unsorted,429615314,neighSearch,Square,0.2,1000,5,37.0985,7.4197,7.44912,0.13097,1
2024-12-04-17:18:39,pointer <Lpoint64> unsorted,429615314,neighSearch,Sphere,0.5,1000,5,27.2803,5.45605,5.48423,0.0906098,1
2024-12-04-17:20:50,pointer <Lpoint64> unsorted,429615314,neighSearch,Circle,0.5,1000,5,108.5,21.7,21.7436,0.486354,1
2024-12-04-17:21:23,pointer <Lpoint64> unsorted,429615314,neighSearch,Cube,0.5,1000,5,27.2621,5.45242,5.4554,0.0311282,1
2024-12-04-17:23:31,pointer <Lpoint64> unsorted,429615314,neighSearch,Square,0.5,1000,5,106.882,21.3764,21.3898,0.108956,1
2024-12-04-17:25:14,pointer <Lpoint64> unsorted,429615314,neighSearch,Sphere,1,1000,5,85.9657,17.1931,17.1753,0.126182,1
2024-12-04-17:30:26,pointer <Lpoint64> unsorted,429615314,neighSearch,Circle,1,1000,5,258.679,51.7358,51.7071,0.612793,1
2024-12-04-17:32:07,pointer <Lpoint64> unsorted,429615314,neighSearch,Cube,1,1000,5,84.1337,16.8267,16.7462,0.170824,1
2024-12-04-17:37:15,pointer <Lpoint64> unsorted,429615314,neighSearch,Square,1,1000,5,255.902,51.1804,51.0013,0.424614,1
2024-12-04-17:37:18,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Sphere,0.1,1000,5,1.90791,0.381582,0.373606,0.0128569,1
2024-12-04-17:37:32,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Circle,0.1,1000,5,12.3439,2.46877,2.46453,0.013387,1
2024-12-04-17:37:35,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Cube,0.1,1000,5,1.89465,0.37893,0.380022,0.00235506,1
2024-12-04-17:37:50,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Square,0.1,1000,5,12.672,2.53439,2.53075,0.0566391,1
2024-12-04-17:37:55,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Sphere,0.2,1000,5,4.63767,0.927535,0.917469,0.0161894,1
2024-12-04-17:38:25,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Circle,0.2,1000,5,24.8928,4.97857,4.98783,0.0372162,1
2024-12-04-17:38:31,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Cube,0.2,1000,5,4.5083,0.901659,0.905292,0.00598356,1
2024-12-04-17:39:01,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Square,0.2,1000,5,24.8561,4.97121,4.98809,0.0605847,1
2024-12-04-17:39:25,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Sphere,0.5,1000,5,20.3503,4.07005,4.05936,0.0308147,1
2024-12-04-17:41:02,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Circle,0.5,1000,5,80.3915,16.0783,16.102,0.0943833,1
2024-12-04-17:41:26,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Cube,0.5,1000,5,19.9587,3.99174,3.98703,0.0202631,1
2024-12-04-17:43:01,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Square,0.5,1000,5,79.6864,15.9373,15.9695,0.132729,1
2024-12-04-17:44:20,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Sphere,1,1000,5,66.1589,13.2318,13.2182,0.0356,1
2024-12-04-17:48:20,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Circle,1,1000,5,199.355,39.8711,39.8524,0.232959,1
2024-12-04-17:49:38,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Cube,1,1000,5,64.8753,12.9751,12.919,0.107155,1
2024-12-04-17:53:34,pointer <Lpoint64> unsorted,429615314,numNeighSearch,Square,1,1000,5,197.349,39.4698,39.3468,0.247048,1
2024-12-04-17:57:34,linear <Lpoint64> ,429615314,neighSearch,Sphere,0.1,1000,5,0.800909,0.160182,0.160903,0.00116394,1
2024-12-04-17:57:44,linear <Lpoint64> ,429615314,neighSearch,Circle,0.1,1000,5,8.49468,1.69894,1.69895,0.00654318,1
2024-12-04-17:57:45,linear <Lpoint64> ,429615314,neighSearch,Cube,0.1,1000,5,0.822105,0.164421,0.163941,0.00121353,1
