date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-23:45:53,pointer <Lpoint> sorted,17747769,numNeighSearch,Sphere,5,1000,5,0.217058,0.0434116,0.0441373,0.0011503,1
2024-12-04-23:45:54,pointer <Lpoint> sorted,17747769,numNeighSearch,Circle,5,1000,5,0.346792,0.0693583,0.0689895,0.00132837,1
2024-12-04-23:45:54,pointer <Lpoint> sorted,17747769,numNeighSearch,Cube,5,1000,5,0.215663,0.0431325,0.0433132,0.00121888,1
2024-12-04-23:45:55,pointer <Lpoint> sorted,17747769,numNeighSearch,Square,5,1000,5,0.331813,0.0663627,0.0666439,0.00109235,1
2024-12-04-23:45:55,pointer <Lpoint> sorted,17747769,numNeighSearch,Sphere,7.5,1000,5,0.428619,0.0857239,0.0834518,0.0037857,1
2024-12-04-23:45:56,pointer <Lpoint> sorted,17747769,numNeighSearch,Circle,7.5,1000,5,0.603623,0.120725,0.122572,0.00461565,1
2024-12-04-23:45:56,pointer <Lpoint> sorted,17747769,numNeighSearch,Cube,7.5,1000,5,0.413831,0.0827663,0.0822456,0.0027295,1
2024-12-04-23:45:57,pointer <Lpoint> sorted,17747769,numNeighSearch,Square,7.5,1000,5,0.612626,0.122525,0.123273,0.00264277,1
2024-12-04-23:45:58,pointer <Lpoint> sorted,17747769,numNeighSearch,Sphere,10,1000,5,0.718471,0.143694,0.144433,0.00571781,1
2024-12-04-23:45:59,pointer <Lpoint> sorted,17747769,numNeighSearch,Circle,10,1000,5,0.975668,0.195134,0.199395,0.00749411,1
2024-12-04-23:46:00,pointer <Lpoint> sorted,17747769,numNeighSearch,Cube,10,1000,5,0.691812,0.138362,0.138245,0.00585586,1
2024-12-04-23:46:01,pointer <Lpoint> sorted,17747769,numNeighSearch,Square,10,1000,5,0.964059,0.192812,0.192767,0.000942402,1
2024-12-04-23:46:12,pointer <Lpoint64> unsorted,17747769,neighSearch,Sphere,2.5,1000,5,0.0599909,0.0119982,0.0132273,0.00176906,1
2024-12-04-23:46:12,pointer <Lpoint64> unsorted,17747769,neighSearch,Circle,2.5,1000,5,0.0809653,0.0161931,0.0153939,0.00207445,1
2024-12-04-23:46:12,pointer <Lpoint64> unsorted,17747769,neighSearch,Cube,2.5,1000,5,0.0495284,0.00990568,0.00948118,0.000848477,1
2024-12-04-23:46:12,pointer <Lpoint64> unsorted,17747769,neighSearch,Square,2.5,1000,5,0.0812973,0.0162595,0.0157259,0.00101779,1
2024-12-04-23:46:13,pointer <Lpoint64> unsorted,17747769,neighSearch,Sphere,5,1000,5,0.151122,0.0302243,0.0305837,0.00265676,1
2024-12-04-23:46:13,pointer <Lpoint64> unsorted,17747769,neighSearch,Circle,5,1000,5,0.243261,0.0486523,0.0479416,0.00104093,1
2024-12-04-23:46:13,pointer <Lpoint64> unsorted,17747769,neighSearch,Cube,5,1000,5,0.168126,0.0336251,0.0337832,0.000566459,1
2024-12-04-23:46:13,pointer <Lpoint64> unsorted,17747769,neighSearch,Square,5,1000,5,0.231208,0.0462416,0.0455469,0.001726,1
2024-12-04-23:46:14,pointer <Lpoint64> unsorted,17747769,neighSearch,Sphere,7.5,1000,5,0.29207,0.0584141,0.0575472,0.00156659,1
2024-12-04-23:46:14,pointer <Lpoint64> unsorted,17747769,neighSearch,Circle,7.5,1000,5,0.397461,0.0794922,0.0794701,0.000316683,1
2024-12-04-23:46:14,pointer <Lpoint64> unsorted,17747769,neighSearch,Cube,7.5,1000,5,0.298699,0.0597399,0.059961,0.00114556,1
2024-12-04-23:46:15,pointer <Lpoint64> unsorted,17747769,neighSearch,Square,7.5,1000,5,0.455138,0.0910276,0.0926406,0.0040013,1
2024-12-04-23:46:16,pointer <Lpoint64> unsorted,17747769,neighSearch,Sphere,10,1000,5,0.511565,0.102313,0.100901,0.0019375,1
2024-12-04-23:46:16,pointer <Lpoint64> unsorted,17747769,neighSearch,Circle,10,1000,5,0.684674,0.136935,0.137974,0.00723748,1
2024-12-04-23:46:17,pointer <Lpoint64> unsorted,17747769,neighSearch,Cube,10,1000,5,0.505967,0.101193,0.101659,0.00299407,1
2024-12-04-23:46:18,pointer <Lpoint64> unsorted,17747769,neighSearch,Square,10,1000,5,0.682418,0.136484,0.137826,0.00283233,1
2024-12-04-23:46:18,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Sphere,2.5,1000,5,0.0494886,0.00989772,0.00986276,6.30877e-05,1
2024-12-04-23:46:18,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Circle,2.5,1000,5,0.0799563,0.0159913,0.0156112,0.000746291,1
2024-12-04-23:46:18,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Cube,2.5,1000,5,0.0540189,0.0108038,0.0108203,2.83388e-05,1
2024-12-04-23:46:18,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Square,2.5,1000,5,0.0847017,0.0169403,0.0169623,0.000325421,1
2024-12-04-23:46:18,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Sphere,5,1000,5,0.156498,0.0312996,0.0328776,0.00247418,1
2024-12-04-23:46:19,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Circle,5,1000,5,0.212361,0.0424721,0.0430136,0.00113402,1
2024-12-04-23:46:19,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Cube,5,1000,5,0.164468,0.0328936,0.0324248,0.00226151,1
2024-12-04-23:46:19,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Square,5,1000,5,0.206303,0.0412606,0.0408357,0.0013444,1
2024-12-04-23:46:19,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Sphere,7.5,1000,5,0.280725,0.056145,0.0560524,0.0018128,1
2024-12-04-23:46:20,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Circle,7.5,1000,5,0.376505,0.075301,0.0755656,0.00102433,1
2024-12-04-23:46:20,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Cube,7.5,1000,5,0.290779,0.0581559,0.05818,0.000359508,1
2024-12-04-23:46:21,pointer <Lpoint64> unsorted,17747769,numNeighSearch,Square,7.5,1000,5,0.381923,0.0763846,0.0763692,0.00106512,1
