date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-22:54:45,pointer <Lpoint64> unsorted,721810646,numNeighSearch,Cube,5,1000,5,25.7851,5.15702,5.16376,0.0757469,1
2024-12-04-22:55:48,pointer <Lpoint64> unsorted,721810646,numNeighSearch,Square,5,1000,5,52.0023,10.4005,10.2628,0.218829,1
2024-12-04-23:04:32,linear <Lpoint64> ,721810646,neighSearch,Sphere,0.5,1000,5,0.26012,0.0520239,0.0532148,0.00246942,1
2024-12-04-23:04:33,linear <Lpoint64> ,721810646,neighSearch,Circle,0.5,1000,5,1.40454,0.280907,0.278783,0.00303939,1
2024-12-04-23:04:34,linear <Lpoint64> ,721810646,neighSearch,Cube,0.5,1000,5,0.259695,0.051939,0.0519204,0.000129427,1
2024-12-04-23:04:35,linear <Lpoint64> ,721810646,neighSearch,Square,0.5,1000,5,1.47456,0.294912,0.297107,0.00447403,1
2024-12-04-23:04:36,linear <Lpoint64> ,721810646,neighSearch,Sphere,1,1000,5,0.91576,0.183152,0.185297,0.00628312,1
2024-12-04-23:04:41,linear <Lpoint64> ,721810646,neighSearch,Circle,1,1000,5,3.54494,0.708989,0.69624,0.0250088,1
2024-12-04-23:04:42,linear <Lpoint64> ,721810646,neighSearch,Cube,1,1000,5,0.935701,0.18714,0.18971,0.00524597,1
2024-12-04-23:04:46,linear <Lpoint64> ,721810646,neighSearch,Square,1,1000,5,3.57484,0.714968,0.715006,0.000754451,1
2024-12-04-23:04:52,linear <Lpoint64> ,721810646,neighSearch,Sphere,2.5,1000,5,5.04179,1.00836,1.00857,0.00115536,1
2024-12-04-23:05:10,linear <Lpoint64> ,721810646,neighSearch,Circle,2.5,1000,5,14.9868,2.99737,2.98049,0.027924,1
2024-12-04-23:05:17,linear <Lpoint64> ,721810646,neighSearch,Cube,2.5,1000,5,5.75339,1.15068,1.15324,0.0104625,1
2024-12-04-23:05:36,linear <Lpoint64> ,721810646,neighSearch,Square,2.5,1000,5,15.9109,3.18218,3.19342,0.0212066,1
2024-12-04-23:06:04,linear <Lpoint64> ,721810646,neighSearch,Sphere,5,1000,5,23.7131,4.74262,4.71823,0.0383357,1
2024-12-04-23:07:02,linear <Lpoint64> ,721810646,neighSearch,Circle,5,1000,5,47.7819,9.55637,9.55519,0.0201932,1
2024-12-04-23:07:31,linear <Lpoint64> ,721810646,neighSearch,Cube,5,1000,5,24.5814,4.91627,4.92041,0.0195684,1
2024-12-04-23:08:32,linear <Lpoint64> ,721810646,neighSearch,Square,5,1000,5,50.5356,10.1071,10.129,0.0772931,1
2024-12-04-23:08:32,linear <Lpoint64> ,721810646,numNeighSearch,Sphere,0.5,1000,5,0.254523,0.0509046,0.0509634,0.000701576,1
2024-12-04-23:08:34,linear <Lpoint64> ,721810646,numNeighSearch,Circle,0.5,1000,5,1.21606,0.243213,0.242184,0.00285915,1
2024-12-04-23:08:34,linear <Lpoint64> ,721810646,numNeighSearch,Cube,0.5,1000,5,0.23297,0.046594,0.0458399,0.0021559,1
2024-12-04-23:08:35,linear <Lpoint64> ,721810646,numNeighSearch,Square,0.5,1000,5,1.21792,0.243583,0.243176,0.00241344,1
2024-12-04-23:08:36,linear <Lpoint64> ,721810646,numNeighSearch,Sphere,1,1000,5,0.795763,0.159153,0.155796,0.0072275,1
2024-12-04-23:08:40,linear <Lpoint64> ,721810646,numNeighSearch,Circle,1,1000,5,2.93174,0.586347,0.588377,0.00475039,1
2024-12-04-23:08:41,linear <Lpoint64> ,721810646,numNeighSearch,Cube,1,1000,5,0.76328,0.152656,0.15041,0.00524055,1
2024-12-04-23:08:44,linear <Lpoint64> ,721810646,numNeighSearch,Square,1,1000,5,2.96059,0.592118,0.592762,0.00389478,1
2024-12-04-23:08:50,linear <Lpoint64> ,721810646,numNeighSearch,Sphere,2.5,1000,5,4.30385,0.86077,0.859216,0.00436875,1
2024-12-04-23:09:04,linear <Lpoint64> ,721810646,numNeighSearch,Circle,2.5,1000,5,12.2104,2.44208,2.44158,0.00907726,1
2024-12-04-23:09:09,linear <Lpoint64> ,721810646,numNeighSearch,Cube,2.5,1000,5,4.31357,0.862714,0.854598,0.0204626,1
2024-12-04-23:09:24,linear <Lpoint64> ,721810646,numNeighSearch,Square,2.5,1000,5,12.4052,2.48104,2.47745,0.00861213,1
2024-12-04-23:09:49,linear <Lpoint64> ,721810646,numNeighSearch,Sphere,5,1000,5,20.2223,4.04447,4.02819,0.0282417,1
2024-12-04-23:10:37,linear <Lpoint64> ,721810646,numNeighSearch,Circle,5,1000,5,40.399,8.07979,8.08389,0.0170213,1
2024-12-04-23:11:01,linear <Lpoint64> ,721810646,numNeighSearch,Cube,5,1000,5,20.1935,4.0387,4.02091,0.0346123,1
2024-12-04-23:11:50,linear <Lpoint64> ,721810646,numNeighSearch,Square,5,1000,5,40.4451,8.08901,8.08625,0.0125595,1
2024-12-04-23:14:07,pointer <Lpoint64> sorted,721810646,neighSearch,Sphere,0.5,1000,5,0.29754,0.059508,0.0595674,0.000281418,1
2024-12-04-23:14:09,pointer <Lpoint64> sorted,721810646,neighSearch,Circle,0.5,1000,5,1.59444,0.318888,0.316409,0.00567763,1
2024-12-04-23:14:10,pointer <Lpoint64> sorted,721810646,neighSearch,Cube,0.5,1000,5,0.324481,0.0648961,0.0642529,0.00307719,1
2024-12-04-23:14:12,pointer <Lpoint64> sorted,721810646,neighSearch,Square,0.5,1000,5,1.61878,0.323757,0.323365,0.0055152,1
2024-12-04-23:14:13,pointer <Lpoint64> sorted,721810646,neighSearch,Sphere,1,1000,5,0.970708,0.194142,0.195719,0.00321203,1
2024-12-04-23:14:17,pointer <Lpoint64> sorted,721810646,neighSearch,Circle,1,1000,5,4.00686,0.801372,0.802398,0.00174588,1
2024-12-04-23:14:19,pointer <Lpoint64> sorted,721810646,neighSearch,Cube,1,1000,5,1.00348,0.200696,0.200634,0.000527793,1
2024-12-04-23:14:24,pointer <Lpoint64> sorted,721810646,neighSearch,Square,1,1000,5,4.18075,0.83615,0.833621,0.0139594,1
2024-12-04-23:14:31,pointer <Lpoint64> sorted,721810646,neighSearch,Sphere,2.5,1000,5,6.02509,1.20502,1.18721,0.0276149,1
2024-12-04-23:14:52,pointer <Lpoint64> sorted,721810646,neighSearch,Circle,2.5,1000,5,17.7844,3.55688,3.53465,0.0695423,1
2024-12-04-23:15:00,pointer <Lpoint64> sorted,721810646,neighSearch,Cube,2.5,1000,5,6.58585,1.31717,1.321,0.0144278,1
2024-12-04-23:15:22,pointer <Lpoint64> sorted,721810646,neighSearch,Square,2.5,1000,5,18.042,3.60839,3.60699,0.00758069,1
2024-12-04-23:15:56,pointer <Lpoint64> sorted,721810646,neighSearch,Sphere,5,1000,5,28.5221,5.70443,5.69871,0.0429592,1
2024-12-04-23:17:08,pointer <Lpoint64> sorted,721810646,neighSearch,Circle,5,1000,5,60.2988,12.0598,12.0755,0.0702165,1
2024-12-04-23:17:45,pointer <Lpoint64> sorted,721810646,neighSearch,Cube,5,1000,5,30.8982,6.17964,6.15521,0.0389283,1
2024-12-04-23:19:01,pointer <Lpoint64> sorted,721810646,neighSearch,Square,5,1000,5,63.6175,12.7235,12.7038,0.121336,1
2024-12-04-23:19:02,pointer <Lpoint64> sorted,721810646,numNeighSearch,Sphere,0.5,1000,5,0.307142,0.0614284,0.0614554,0.00242031,1
2024-12-04-23:19:03,pointer <Lpoint64> sorted,721810646,numNeighSearch,Circle,0.5,1000,5,1.44558,0.289117,0.288942,0.00149449,1
