date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-21:12:37,linear <Lpoint> ,10000000,neighSearch,Sphere,1,1000,5,0.254224,0.0508448,0.0509648,0.000353879,1
2024-12-04-21:12:37,linear <Lpoint> ,10000000,neighSearch,Circle,1,1000,5,0.422846,0.0845693,0.0850585,0.00219043,1
2024-12-04-21:12:38,linear <Lpoint> ,10000000,neighSearch,Cube,1,1000,5,0.242215,0.048443,0.0484631,3.51481e-05,1
2024-12-04-21:12:38,linear <Lpoint> ,10000000,neighSearch,Square,1,1000,5,0.40698,0.081396,0.0821485,0.00171952,1
2024-12-04-21:12:40,linear <Lpoint> ,10000000,neighSearch,Sphere,2.5,1000,5,1.2424,0.248481,0.247359,0.00687937,1
2024-12-04-21:12:42,linear <Lpoint> ,10000000,neighSearch,Circle,2.5,1000,5,1.54308,0.308617,0.311945,0.00825305,1
2024-12-04-21:12:43,linear <Lpoint> ,10000000,neighSearch,Cube,2.5,1000,5,1.22209,0.244419,0.244847,0.00155196,1
2024-12-04-21:12:45,linear <Lpoint> ,10000000,neighSearch,Square,2.5,1000,5,1.5276,0.30552,0.305901,0.00817029,1
2024-12-04-21:12:50,linear <Lpoint> ,10000000,neighSearch,Sphere,5,1000,5,3.82186,0.764373,0.770033,0.0221417,1
2024-12-04-21:12:55,linear <Lpoint> ,10000000,neighSearch,Circle,5,1000,5,4.10928,0.821856,0.819782,0.00591781,1
2024-12-04-21:12:59,linear <Lpoint> ,10000000,neighSearch,Cube,5,1000,5,3.57566,0.715132,0.719124,0.013613,1
2024-12-04-21:13:03,linear <Lpoint> ,10000000,neighSearch,Square,5,1000,5,3.77732,0.755464,0.748108,0.0205587,1
2024-12-04-21:13:04,linear <Lpoint> ,10000000,numNeighSearch,Sphere,0.5,1000,5,0.071692,0.0143384,0.0142363,0.000232586,1
2024-12-04-21:13:04,linear <Lpoint> ,10000000,numNeighSearch,Circle,0.5,1000,5,0.169816,0.0339633,0.0346146,0.00110623,1
2024-12-04-21:13:04,linear <Lpoint> ,10000000,numNeighSearch,Cube,0.5,1000,5,0.0769873,0.0153975,0.0153876,5.8861e-05,1
2024-12-04-21:13:04,linear <Lpoint> ,10000000,numNeighSearch,Square,0.5,1000,5,0.171384,0.0342767,0.0349009,0.00124564,1
2024-12-04-21:13:04,linear <Lpoint> ,10000000,numNeighSearch,Sphere,1,1000,5,0.226424,0.0452847,0.0455115,0.000298858,1
2024-12-04-21:13:05,linear <Lpoint> ,10000000,numNeighSearch,Circle,1,1000,5,0.358821,0.0717642,0.0740613,0.0035232,1
2024-12-04-21:13:05,linear <Lpoint> ,10000000,numNeighSearch,Cube,1,1000,5,0.216467,0.0432934,0.0429315,0.00105984,1
2024-12-04-21:13:05,linear <Lpoint> ,10000000,numNeighSearch,Square,1,1000,5,0.353773,0.0707546,0.0701947,0.00133976,1
2024-12-04-21:13:07,linear <Lpoint> ,10000000,numNeighSearch,Sphere,2.5,1000,5,1.02895,0.205789,0.204502,0.00860208,1
2024-12-04-21:13:08,linear <Lpoint> ,10000000,numNeighSearch,Circle,2.5,1000,5,1.30995,0.261991,0.264006,0.00978723,1
2024-12-04-21:13:09,linear <Lpoint> ,10000000,numNeighSearch,Cube,2.5,1000,5,1.00047,0.200095,0.20108,0.00913106,1
2024-12-04-21:13:11,linear <Lpoint> ,10000000,numNeighSearch,Square,2.5,1000,5,1.20578,0.241155,0.244728,0.0131063,1
2024-12-04-21:13:15,linear <Lpoint> ,10000000,numNeighSearch,Sphere,5,1000,5,3.29996,0.659993,0.663265,0.00833214,1
2024-12-04-21:13:19,linear <Lpoint> ,10000000,numNeighSearch,Circle,5,1000,5,3.56547,0.713094,0.714049,0.0111988,1
2024-12-04-21:13:23,linear <Lpoint> ,10000000,numNeighSearch,Cube,5,1000,5,3.34221,0.668443,0.671044,0.0249107,1
2024-12-04-21:13:27,linear <Lpoint> ,10000000,numNeighSearch,Square,5,1000,5,3.60587,0.721175,0.730927,0.0332931,1
2024-12-04-21:13:29,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,0.5,1000,5,0.0873235,0.0174647,0.017658,0.000252734,1
2024-12-04-21:13:30,pointer <Lpoint> sorted,10000000,neighSearch,Circle,0.5,1000,5,0.169446,0.0338891,0.0343696,0.00147691,1
2024-12-04-21:13:30,pointer <Lpoint> sorted,10000000,neighSearch,Cube,0.5,1000,5,0.0941942,0.0188388,0.0188124,0.000262967,1
2024-12-04-21:13:30,pointer <Lpoint> sorted,10000000,neighSearch,Square,0.5,1000,5,0.174179,0.0348358,0.0350964,0.000659394,1
2024-12-04-21:13:30,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,1,1000,5,0.262127,0.0524254,0.0525974,0.000568301,1
2024-12-04-21:13:31,pointer <Lpoint> sorted,10000000,neighSearch,Circle,1,1000,5,0.420431,0.0840861,0.0839094,0.00128179,1
2024-12-04-21:13:31,pointer <Lpoint> sorted,10000000,neighSearch,Cube,1,1000,5,0.254315,0.0508631,0.0510063,0.00202483,1
2024-12-04-21:13:31,pointer <Lpoint> sorted,10000000,neighSearch,Square,1,1000,5,0.384676,0.0769353,0.0770911,0.00141124,1
2024-12-04-21:13:33,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,2.5,1000,5,1.36232,0.272464,0.276865,0.00998367,1
2024-12-04-21:13:35,pointer <Lpoint> sorted,10000000,neighSearch,Circle,2.5,1000,5,1.65036,0.330072,0.335459,0.0193989,1
2024-12-04-21:13:37,pointer <Lpoint> sorted,10000000,neighSearch,Cube,2.5,1000,5,1.31027,0.262054,0.263669,0.00434523,1
2024-12-04-21:13:39,pointer <Lpoint> sorted,10000000,neighSearch,Square,2.5,1000,5,1.57712,0.315424,0.312314,0.016873,1
2024-12-04-21:13:44,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,5,1000,5,4.25146,0.850291,0.85336,0.0185816,1
2024-12-04-21:13:49,pointer <Lpoint> sorted,10000000,neighSearch,Circle,5,1000,5,4.52429,0.904859,0.912374,0.0122643,1
2024-12-04-21:13:54,pointer <Lpoint> sorted,10000000,neighSearch,Cube,5,1000,5,4.24498,0.848996,0.851634,0.0363061,1
2024-12-04-21:14:00,pointer <Lpoint> sorted,10000000,neighSearch,Square,5,1000,5,4.62298,0.924596,0.942146,0.0282773,1
2024-12-04-21:14:00,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0730778,0.0146156,0.0144633,0.000594327,1
2024-12-04-21:14:00,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.162964,0.0325929,0.033026,0.00122902,1
2024-12-04-21:14:00,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.0900459,0.0180092,0.0180658,0.000135936,1
2024-12-04-21:14:00,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,0.5,1000,5,0.151586,0.0303171,0.0304993,0.00167987,1
2024-12-04-21:14:01,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,1,1000,5,0.237593,0.0475187,0.0484232,0.00121441,1
2024-12-04-21:14:01,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,1,1000,5,0.368903,0.0737806,0.0745125,0.00140954,1
2024-12-04-21:14:01,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,1,1000,5,0.237149,0.0474297,0.0464225,0.00237924,1
2024-12-04-21:14:02,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,1,1000,5,0.368819,0.0737637,0.0740535,0.00272817,1
2024-12-04-21:14:03,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,2.5,1000,5,1.13607,0.227213,0.21996,0.0125426,1
2024-12-04-21:14:05,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,2.5,1000,5,1.37921,0.275843,0.273121,0.0082942,1
2024-12-04-21:14:06,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,2.5,1000,5,1.08883,0.217766,0.217557,0.00429212,1
2024-12-04-21:14:08,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,2.5,1000,5,1.35734,0.271467,0.271055,0.004982,1
2024-12-04-21:14:12,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,5,1000,5,3.78637,0.757275,0.762681,0.0415557,1
2024-12-04-21:14:17,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,5,1000,5,4.08151,0.816303,0.807264,0.021219,1
2024-12-04-21:14:22,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,5,1000,5,3.82254,0.764508,0.767763,0.0174225,1
2024-12-04-21:14:27,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,5,1000,5,4.06293,0.812587,0.824743,0.0385749,1
2024-12-04-21:14:31,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,0.5,1000,5,0.0998817,0.0199763,0.0206015,0.00154731,1
2024-12-04-21:14:31,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,0.5,1000,5,0.187879,0.0375758,0.0375724,0.000195414,1
2024-12-04-21:14:31,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,0.5,1000,5,0.105735,0.021147,0.0203711,0.00141481,1
2024-12-04-21:14:31,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,0.5,1000,5,0.192327,0.0384654,0.0380634,0.000796192,1
2024-12-04-21:14:32,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,1,1000,5,0.311634,0.0623268,0.062945,0.00143791,1
2024-12-04-21:14:32,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,1,1000,5,0.448205,0.089641,0.0898205,0.00172217,1
2024-12-04-21:14:32,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,1,1000,5,0.308658,0.0617316,0.0585465,0.00428173,1
2024-12-04-21:14:33,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,1,1000,5,0.497476,0.0994952,0.0986034,0.00211105,1
2024-12-04-21:14:35,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,2.5,1000,5,1.46572,0.293144,0.288367,0.0133262,1
2024-12-04-21:14:37,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,2.5,1000,5,1.62202,0.324405,0.326869,0.0174052,1
2024-12-04-21:14:39,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,2.5,1000,5,1.5328,0.30656,0.309573,0.0187223,1
2024-12-04-21:14:41,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,2.5,1000,5,1.877,0.3754,0.377491,0.0110278,1
2024-12-04-21:14:47,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,5,1000,5,4.66862,0.933724,0.94882,0.0516288,1
2024-12-04-21:14:52,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,5,1000,5,4.98239,0.996478,1.02051,0.062201,1
2024-12-04-21:14:58,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,5,1000,5,4.82868,0.965736,0.964018,0.0192434,1
2024-12-04-21:15:04,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,5,1000,5,4.60122,0.920245,0.916687,0.0389787,1
2024-12-04-21:15:04,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0621945,0.0124389,0.0126721,0.000306479,1
2024-12-04-21:15:04,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.147312,0.0294624,0.0301714,0.00152022,1
2024-12-04-21:15:04,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.0927518,0.0185504,0.0187011,0.000643822,1
2024-12-04-21:15:04,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,0.5,1000,5,0.159244,0.0318488,0.0313717,0.00138342,1
2024-12-04-21:15:05,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,1,1000,5,0.21032,0.042064,0.0418094,0.000497615,1
2024-12-04-21:15:05,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,1,1000,5,0.314152,0.0628305,0.0628334,0.00204071,1
2024-12-04-21:15:05,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,1,1000,5,0.249071,0.0498142,0.0498204,3.36479e-05,1
2024-12-04-21:15:06,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,1,1000,5,0.362674,0.0725348,0.0743531,0.00410933,1
2024-12-04-21:15:07,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,2.5,1000,5,1.18165,0.236331,0.235211,0.00667123,1
2024-12-04-21:15:09,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,2.5,1000,5,1.10233,0.220466,0.214648,0.0188317,1
2024-12-04-21:15:10,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,2.5,1000,5,1.13807,0.227615,0.23,0.00639797,1
2024-12-04-21:15:11,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,2.5,1000,5,1.26223,0.252446,0.258503,0.0127987,1
2024-12-04-21:15:16,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,5,1000,5,3.41424,0.682847,0.656436,0.0452459,1
2024-12-04-21:15:19,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,5,1000,5,3.103,0.620601,0.620142,0.0361661,1
2024-12-04-21:15:23,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,5,1000,5,3.29694,0.659388,0.646716,0.0316804,1
2024-12-04-21:15:27,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,5,1000,5,3.50827,0.701654,0.720465,0.0431644,1
2024-12-04-21:15:32,linear <Lpoint64> ,10000000,neighSearch,Sphere,0.5,1000,5,0.0610197,0.0122039,0.0124531,0.000834097,1
2024-12-04-21:15:32,linear <Lpoint64> ,10000000,neighSearch,Circle,0.5,1000,5,0.116908,0.0233816,0.0233468,0.000499497,1
2024-12-04-21:15:32,linear <Lpoint64> ,10000000,neighSearch,Cube,0.5,1000,5,0.0583339,0.0116668,0.0117966,0.000284725,1
2024-12-04-21:15:32,linear <Lpoint64> ,10000000,neighSearch,Square,0.5,1000,5,0.112208,0.0224417,0.0225414,0.000230604,1
2024-12-04-21:15:32,linear <Lpoint64> ,10000000,neighSearch,Sphere,1,1000,5,0.14853,0.0297059,0.0301227,0.00103069,1
2024-12-04-21:15:32,linear <Lpoint64> ,10000000,neighSearch,Circle,1,1000,5,0.262365,0.0524729,0.0524169,0.000352126,1
2024-12-04-21:15:33,linear <Lpoint64> ,10000000,neighSearch,Cube,1,1000,5,0.146015,0.0292031,0.0289119,0.000574014,1
2024-12-04-21:15:33,linear <Lpoint64> ,10000000,neighSearch,Square,1,1000,5,0.236413,0.0472826,0.0478452,0.002428,1
