date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-13:47:26,pointer <Lpoint64> unsorted,50122464,numNeighSearch,Sphere,1,1000,5,5.16209,1.03242,1.04541,0.0477545,1
2024-12-04-13:47:37,pointer <Lpoint64> unsorted,50122464,numNeighSearch,Circle,1,1000,5,8.9471,1.78942,1.77756,0.0489659,1
2024-12-04-13:47:43,pointer <Lpoint64> unsorted,50122464,numNeighSearch,Cube,1,1000,5,5.0644,1.01288,1.0048,0.0263508,1
2024-12-04-13:47:53,pointer <Lpoint64> unsorted,50122464,numNeighSearch,Square,1,1000,5,8.13034,1.62607,1.62199,0.0298089,1
2024-12-04-13:48:15,linear <Lpoint64> ,50122464,neighSearch,Sphere,0.1,1000,5,0.113323,0.0226646,0.0227228,0.000420278,1
2024-12-04-13:48:15,linear <Lpoint64> ,50122464,neighSearch,Circle,0.1,1000,5,0.524963,0.104993,0.104321,0.00120047,1
2024-12-04-13:48:15,linear <Lpoint64> ,50122464,neighSearch,Cube,0.1,1000,5,0.107239,0.0214478,0.0213567,0.0014323,1
2024-12-04-13:48:16,linear <Lpoint64> ,50122464,neighSearch,Square,0.1,1000,5,0.512386,0.102477,0.102626,0.00192586,1
2024-12-04-13:48:16,linear <Lpoint64> ,50122464,neighSearch,Sphere,0.2,1000,5,0.328419,0.0656838,0.065911,0.000485379,1
2024-12-04-13:48:18,linear <Lpoint64> ,50122464,neighSearch,Circle,0.2,1000,5,1.09832,0.219664,0.221822,0.00420963,1
2024-12-04-13:48:18,linear <Lpoint64> ,50122464,neighSearch,Cube,0.2,1000,5,0.335331,0.0670663,0.0671091,0.000889137,1
2024-12-04-13:48:19,linear <Lpoint64> ,50122464,neighSearch,Square,0.2,1000,5,1.07321,0.214642,0.212087,0.00599143,1
2024-12-04-13:48:21,linear <Lpoint64> ,50122464,neighSearch,Sphere,0.5,1000,5,1.60824,0.321648,0.32206,0.00583989,1
2024-12-04-13:48:25,linear <Lpoint64> ,50122464,neighSearch,Circle,0.5,1000,5,3.33617,0.667235,0.661006,0.019298,1
2024-12-04-13:48:27,linear <Lpoint64> ,50122464,neighSearch,Cube,0.5,1000,5,1.56095,0.312191,0.306481,0.0166597,1
2024-12-04-13:48:31,linear <Lpoint64> ,50122464,neighSearch,Square,0.5,1000,5,3.35676,0.671352,0.671745,0.00613469,1
2024-12-04-13:48:37,linear <Lpoint64> ,50122464,neighSearch,Sphere,1,1000,5,5.06735,1.01347,1.02169,0.0150941,1
2024-12-04-13:48:48,linear <Lpoint64> ,50122464,neighSearch,Circle,1,1000,5,8.62795,1.72559,1.72562,0.0325867,1
2024-12-04-13:48:54,linear <Lpoint64> ,50122464,neighSearch,Cube,1,1000,5,5.29166,1.05833,1.03895,0.0497295,1
2024-12-04-13:49:05,linear <Lpoint64> ,50122464,neighSearch,Square,1,1000,5,9.08223,1.81645,1.78912,0.0481781,1
2024-12-04-13:49:05,linear <Lpoint64> ,50122464,numNeighSearch,Sphere,0.1,1000,5,0.0991005,0.0198201,0.0204491,0.0016906,1
2024-12-04-13:49:06,linear <Lpoint64> ,50122464,numNeighSearch,Circle,0.1,1000,5,0.503452,0.10069,0.100548,0.00292483,1
2024-12-04-13:49:06,linear <Lpoint64> ,50122464,numNeighSearch,Cube,0.1,1000,5,0.107655,0.021531,0.0215027,4.65711e-05,1
2024-12-04-13:49:06,linear <Lpoint64> ,50122464,numNeighSearch,Square,0.1,1000,5,0.508859,0.101772,0.101733,0.000267587,1
2024-12-04-13:49:07,linear <Lpoint64> ,50122464,numNeighSearch,Sphere,0.2,1000,5,0.315365,0.063073,0.0626806,0.00114083,1
2024-12-04-13:49:08,linear <Lpoint64> ,50122464,numNeighSearch,Circle,0.2,1000,5,0.951219,0.190244,0.190134,0.00322695,1
2024-12-04-13:49:08,linear <Lpoint64> ,50122464,numNeighSearch,Cube,0.2,1000,5,0.333917,0.0667835,0.0682414,0.00201466,1
2024-12-04-13:49:09,linear <Lpoint64> ,50122464,numNeighSearch,Square,0.2,1000,5,0.965526,0.193105,0.197911,0.00651385,1
2024-12-04-13:49:11,linear <Lpoint64> ,50122464,numNeighSearch,Sphere,0.5,1000,5,1.43099,0.286198,0.287218,0.00887407,1
2024-12-04-13:49:14,linear <Lpoint64> ,50122464,numNeighSearch,Circle,0.5,1000,5,2.7554,0.551081,0.535373,0.0363889,1
2024-12-04-13:49:16,linear <Lpoint64> ,50122464,numNeighSearch,Cube,0.5,1000,5,1.33006,0.266012,0.268388,0.00599845,1
2024-12-04-13:49:19,linear <Lpoint64> ,50122464,numNeighSearch,Square,0.5,1000,5,2.7519,0.55038,0.54189,0.013813,1
2024-12-04-13:49:24,linear <Lpoint64> ,50122464,numNeighSearch,Sphere,1,1000,5,3.94517,0.789034,0.790284,0.0228781,1
2024-12-04-13:49:32,linear <Lpoint64> ,50122464,numNeighSearch,Circle,1,1000,5,6.81764,1.36353,1.35239,0.0331741,1
2024-12-04-13:49:37,linear <Lpoint64> ,50122464,numNeighSearch,Cube,1,1000,5,3.95347,0.790694,0.787356,0.0255228,1
2024-12-04-13:49:46,linear <Lpoint64> ,50122464,numNeighSearch,Square,1,1000,5,7.01753,1.40351,1.40125,0.0117754,1
2024-12-04-13:49:54,pointer <Lpoint64> sorted,50122464,neighSearch,Sphere,0.1,1000,5,0.145769,0.0291538,0.0292143,0.00103064,1
2024-12-04-13:49:55,pointer <Lpoint64> sorted,50122464,neighSearch,Circle,0.1,1000,5,0.521302,0.10426,0.10299,0.00336977,1
2024-12-04-13:49:55,pointer <Lpoint64> sorted,50122464,neighSearch,Cube,0.1,1000,5,0.147066,0.0294133,0.0298379,0.000905923,1
2024-12-04-13:49:56,pointer <Lpoint64> sorted,50122464,neighSearch,Square,0.1,1000,5,0.561261,0.112252,0.113318,0.00319652,1
2024-12-04-13:49:56,pointer <Lpoint64> sorted,50122464,neighSearch,Sphere,0.2,1000,5,0.382517,0.0765034,0.0773946,0.0022347,1
2024-12-04-13:49:58,pointer <Lpoint64> sorted,50122464,neighSearch,Circle,0.2,1000,5,1.06692,0.213384,0.208333,0.0092079,1
2024-12-04-13:49:58,pointer <Lpoint64> sorted,50122464,neighSearch,Cube,0.2,1000,5,0.370976,0.0741952,0.0738202,0.000823521,1
2024-12-04-13:49:59,pointer <Lpoint64> sorted,50122464,neighSearch,Square,0.2,1000,5,1.04802,0.209604,0.210059,0.00429989,1
2024-12-04-13:50:01,pointer <Lpoint64> sorted,50122464,neighSearch,Sphere,0.5,1000,5,1.68719,0.337438,0.32955,0.0214914,1
2024-12-04-13:50:05,pointer <Lpoint64> sorted,50122464,neighSearch,Circle,0.5,1000,5,3.4732,0.694639,0.699826,0.0251201,1
2024-12-04-13:50:07,pointer <Lpoint64> sorted,50122464,neighSearch,Cube,0.5,1000,5,1.69073,0.338146,0.335187,0.0104443,1
2024-12-04-13:50:12,pointer <Lpoint64> sorted,50122464,neighSearch,Square,0.5,1000,5,3.45702,0.691403,0.684852,0.0131824,1
2024-12-04-13:50:17,pointer <Lpoint64> sorted,50122464,neighSearch,Sphere,1,1000,5,4.8876,0.977519,0.973359,0.0119541,1
2024-12-04-13:50:28,pointer <Lpoint64> sorted,50122464,neighSearch,Circle,1,1000,5,8.70742,1.74148,1.74111,0.0220481,1
2024-12-04-13:50:34,pointer <Lpoint64> sorted,50122464,neighSearch,Cube,1,1000,5,4.98134,0.996267,1.00072,0.0285891,1
2024-12-04-13:50:45,pointer <Lpoint64> sorted,50122464,neighSearch,Square,1,1000,5,9.00645,1.80129,1.80877,0.0293404,1
2024-12-04-13:50:45,pointer <Lpoint64> sorted,50122464,numNeighSearch,Sphere,0.1,1000,5,0.120726,0.0241451,0.0247054,0.000808486,1
2024-12-04-13:50:45,pointer <Lpoint64> sorted,50122464,numNeighSearch,Circle,0.1,1000,5,0.478026,0.0956053,0.096391,0.00308798,1
2024-12-04-13:50:46,pointer <Lpoint64> sorted,50122464,numNeighSearch,Cube,0.1,1000,5,0.1348,0.02696,0.0271056,0.000344438,1
2024-12-04-13:50:46,pointer <Lpoint64> sorted,50122464,numNeighSearch,Square,0.1,1000,5,0.462934,0.0925869,0.092378,0.00391472,1
2024-12-04-13:50:47,pointer <Lpoint64> sorted,50122464,numNeighSearch,Sphere,0.2,1000,5,0.3202,0.0640399,0.0652698,0.00165962,1
2024-12-04-13:50:48,pointer <Lpoint64> sorted,50122464,numNeighSearch,Circle,0.2,1000,5,0.994316,0.198863,0.200567,0.00313675,1
2024-12-04-13:50:48,pointer <Lpoint64> sorted,50122464,numNeighSearch,Cube,0.2,1000,5,0.322269,0.0644537,0.0644015,0.000235243,1
2024-12-04-13:50:49,pointer <Lpoint64> sorted,50122464,numNeighSearch,Square,0.2,1000,5,0.994178,0.198836,0.201943,0.0121154,1
2024-12-04-13:50:51,pointer <Lpoint64> sorted,50122464,numNeighSearch,Sphere,0.5,1000,5,1.35933,0.271866,0.269029,0.00505403,1
2024-12-04-13:50:54,pointer <Lpoint64> sorted,50122464,numNeighSearch,Circle,0.5,1000,5,2.77453,0.554907,0.554602,0.0168156,1
2024-12-04-13:50:56,pointer <Lpoint64> sorted,50122464,numNeighSearch,Cube,0.5,1000,5,1.25037,0.250074,0.24739,0.00928927,1
