date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-21:30:00,pointer <Lpoint> unsorted,10000000,numNeighSearch,Sphere,2.5,1000,5,1.58678,0.317356,0.31488,0.0122183,1
2024-12-04-21:30:02,pointer <Lpoint> unsorted,10000000,numNeighSearch,Circle,2.5,1000,5,1.67318,0.334637,0.333967,0.00754398,1
2024-12-04-21:30:04,pointer <Lpoint> unsorted,10000000,numNeighSearch,Cube,2.5,1000,5,1.62328,0.324655,0.323629,0.00354004,1
2024-12-04-21:30:06,pointer <Lpoint> unsorted,10000000,numNeighSearch,Square,2.5,1000,5,1.91399,0.382798,0.385439,0.00826265,1
2024-12-04-21:30:12,pointer <Lpoint> unsorted,10000000,numNeighSearch,Sphere,5,1000,5,5.28519,1.05704,1.03581,0.0615672,1
2024-12-04-21:30:19,pointer <Lpoint> unsorted,10000000,numNeighSearch,Circle,5,1000,5,5.21811,1.04362,1.03896,0.0497094,1
2024-12-04-21:30:25,pointer <Lpoint> unsorted,10000000,numNeighSearch,Cube,5,1000,5,5.20969,1.04194,1.03467,0.0275089,1
2024-12-04-21:30:31,pointer <Lpoint> unsorted,10000000,numNeighSearch,Square,5,1000,5,5.11459,1.02292,1.03941,0.039903,1
2024-12-04-21:30:35,linear <Lpoint> ,10000000,neighSearch,Sphere,0.5,1000,5,0.0978284,0.0195657,0.0199189,0.000734869,1
2024-12-04-21:30:36,linear <Lpoint> ,10000000,neighSearch,Circle,0.5,1000,5,0.197531,0.0395063,0.0397213,0.00153931,1
2024-12-04-21:30:36,linear <Lpoint> ,10000000,neighSearch,Cube,0.5,1000,5,0.103134,0.0206269,0.0199551,0.00138858,1
2024-12-04-21:30:36,linear <Lpoint> ,10000000,neighSearch,Square,0.5,1000,5,0.187125,0.0374251,0.0374356,6.995e-05,1
2024-12-04-21:30:36,linear <Lpoint> ,10000000,neighSearch,Sphere,1,1000,5,0.294057,0.0588114,0.058776,0.000170189,1
2024-12-04-21:30:37,linear <Lpoint> ,10000000,neighSearch,Circle,1,1000,5,0.44954,0.089908,0.0893642,0.00118543,1
2024-12-04-21:30:37,linear <Lpoint> ,10000000,neighSearch,Cube,1,1000,5,0.300139,0.0600279,0.0597097,0.00168276,1
2024-12-04-21:30:38,linear <Lpoint> ,10000000,neighSearch,Square,1,1000,5,0.48212,0.0964239,0.0968191,0.00156318,1
2024-12-04-21:30:40,linear <Lpoint> ,10000000,neighSearch,Sphere,2.5,1000,5,1.49211,0.298423,0.299413,0.0132033,1
2024-12-04-21:30:42,linear <Lpoint> ,10000000,neighSearch,Circle,2.5,1000,5,1.86377,0.372754,0.372318,0.0076565,1
2024-12-04-21:30:44,linear <Lpoint> ,10000000,neighSearch,Cube,2.5,1000,5,1.61586,0.323173,0.319862,0.0140687,1
2024-12-04-21:30:46,linear <Lpoint> ,10000000,neighSearch,Square,2.5,1000,5,1.84543,0.369087,0.363169,0.0188519,1
2024-12-04-21:30:52,linear <Lpoint> ,10000000,neighSearch,Sphere,5,1000,5,5.11441,1.02288,1.04169,0.0296227,1
2024-12-04-21:30:59,linear <Lpoint> ,10000000,neighSearch,Circle,5,1000,5,5.4935,1.0987,1.10248,0.0568489,1
2024-12-04-21:31:05,linear <Lpoint> ,10000000,neighSearch,Cube,5,1000,5,4.77457,0.954914,0.958905,0.0532745,1
2024-12-04-21:31:11,linear <Lpoint> ,10000000,neighSearch,Square,5,1000,5,5.14795,1.02959,1.03823,0.0428602,1
2024-12-04-21:31:11,linear <Lpoint> ,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0783101,0.015662,0.0153233,0.00083587,1
2024-12-04-21:31:11,linear <Lpoint> ,10000000,numNeighSearch,Circle,0.5,1000,5,0.151071,0.0302141,0.0304963,0.000627257,1
2024-12-04-21:31:11,linear <Lpoint> ,10000000,numNeighSearch,Cube,0.5,1000,5,0.0785255,0.0157051,0.0153378,0.000699594,1
2024-12-04-21:31:11,linear <Lpoint> ,10000000,numNeighSearch,Square,0.5,1000,5,0.155417,0.0310833,0.0312906,0.00084175,1
2024-12-04-21:31:12,linear <Lpoint> ,10000000,numNeighSearch,Sphere,1,1000,5,0.232364,0.0464728,0.0469301,0.00136614,1
2024-12-04-21:31:12,linear <Lpoint> ,10000000,numNeighSearch,Circle,1,1000,5,0.375702,0.0751403,0.0750158,0.000293154,1
2024-12-04-21:31:12,linear <Lpoint> ,10000000,numNeighSearch,Cube,1,1000,5,0.232834,0.0465668,0.0464809,0.000945629,1
2024-12-04-21:31:13,linear <Lpoint> ,10000000,numNeighSearch,Square,1,1000,5,0.378189,0.0756378,0.0755552,0.00140933,1
2024-12-04-21:31:14,linear <Lpoint> ,10000000,numNeighSearch,Sphere,2.5,1000,5,1.1109,0.22218,0.222552,0.0150056,1
2024-12-04-21:31:16,linear <Lpoint> ,10000000,numNeighSearch,Circle,2.5,1000,5,1.51455,0.30291,0.30227,0.0120549,1
2024-12-04-21:31:17,linear <Lpoint> ,10000000,numNeighSearch,Cube,2.5,1000,5,1.20444,0.240889,0.235408,0.010007,1
2024-12-04-21:31:19,linear <Lpoint> ,10000000,numNeighSearch,Square,2.5,1000,5,1.50092,0.300183,0.298934,0.00825238,1
2024-12-04-21:31:24,linear <Lpoint> ,10000000,numNeighSearch,Sphere,5,1000,5,4.07841,0.815682,0.827252,0.0551727,1
2024-12-04-21:31:29,linear <Lpoint> ,10000000,numNeighSearch,Circle,5,1000,5,4.38968,0.877935,0.906954,0.0535491,1
2024-12-04-21:31:34,linear <Lpoint> ,10000000,numNeighSearch,Cube,5,1000,5,4.01393,0.802787,0.810397,0.0179879,1
2024-12-04-21:31:39,linear <Lpoint> ,10000000,numNeighSearch,Square,5,1000,5,4.19395,0.838791,0.833721,0.0339203,1
2024-12-04-21:31:41,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,0.5,1000,5,0.108184,0.0216369,0.0217842,0.000347631,1
2024-12-04-21:31:42,pointer <Lpoint> sorted,10000000,neighSearch,Circle,0.5,1000,5,0.1843,0.0368601,0.0368363,0.000268192,1
2024-12-04-21:31:42,pointer <Lpoint> sorted,10000000,neighSearch,Cube,0.5,1000,5,0.106052,0.0212103,0.0210642,0.00037685,1
2024-12-04-21:31:42,pointer <Lpoint> sorted,10000000,neighSearch,Square,0.5,1000,5,0.176492,0.0352984,0.0344006,0.00149375,1
2024-12-04-21:31:42,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,1,1000,5,0.289846,0.0579693,0.0568492,0.00159216,1
2024-12-04-21:31:43,pointer <Lpoint> sorted,10000000,neighSearch,Circle,1,1000,5,0.446514,0.0893028,0.0885835,0.00243051,1
2024-12-04-21:31:43,pointer <Lpoint> sorted,10000000,neighSearch,Cube,1,1000,5,0.293553,0.0587107,0.0578466,0.00108178,1
2024-12-04-21:31:44,pointer <Lpoint> sorted,10000000,neighSearch,Square,1,1000,5,0.466589,0.0933177,0.0937314,0.00079818,1
2024-12-04-21:31:46,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,2.5,1000,5,1.53846,0.307693,0.30793,0.0125307,1
2024-12-04-21:31:48,pointer <Lpoint> sorted,10000000,neighSearch,Circle,2.5,1000,5,1.86696,0.373392,0.373102,0.00692471,1
2024-12-04-21:31:50,pointer <Lpoint> sorted,10000000,neighSearch,Cube,2.5,1000,5,1.53357,0.306713,0.304383,0.00888469,1
2024-12-04-21:31:52,pointer <Lpoint> sorted,10000000,neighSearch,Square,2.5,1000,5,1.99611,0.399222,0.396441,0.0174061,1
2024-12-04-21:31:58,pointer <Lpoint> sorted,10000000,neighSearch,Sphere,5,1000,5,5.30542,1.06108,1.05798,0.0239033,1
2024-12-04-21:32:06,pointer <Lpoint> sorted,10000000,neighSearch,Circle,5,1000,5,6.1128,1.22256,1.23655,0.0311184,1
2024-12-04-21:32:12,pointer <Lpoint> sorted,10000000,neighSearch,Cube,5,1000,5,5.5967,1.11934,1.12557,0.0389521,1
2024-12-04-21:32:20,pointer <Lpoint> sorted,10000000,neighSearch,Square,5,1000,5,5.94937,1.18987,1.19743,0.0181194,1
2024-12-04-21:32:20,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0834545,0.0166909,0.0163492,0.00108124,1
2024-12-04-21:32:20,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.144717,0.0289434,0.028924,0.000499846,1
2024-12-04-21:32:20,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.0904797,0.0180959,0.0185396,0.00111018,1
2024-12-04-21:32:20,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,0.5,1000,5,0.166988,0.0333976,0.0332672,0.000269349,1
2024-12-04-21:32:20,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,1,1000,5,0.269617,0.0539234,0.0536569,0.00148287,1
2024-12-04-21:32:21,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,1,1000,5,0.417136,0.0834273,0.0825645,0.00235767,1
2024-12-04-21:32:21,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,1,1000,5,0.276186,0.0552371,0.054771,0.00262379,1
2024-12-04-21:32:22,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,1,1000,5,0.375815,0.0751631,0.0759001,0.00163743,1
2024-12-04-21:32:23,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,2.5,1000,5,1.34676,0.269352,0.272701,0.00600367,1
2024-12-04-21:32:25,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,2.5,1000,5,1.65944,0.331888,0.329938,0.00943041,1
2024-12-04-21:32:27,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,2.5,1000,5,1.28578,0.257156,0.259813,0.00614538,1
2024-12-04-21:32:29,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,2.5,1000,5,1.51072,0.302144,0.300342,0.0132028,1
2024-12-04-21:32:34,pointer <Lpoint> sorted,10000000,numNeighSearch,Sphere,5,1000,5,4.51963,0.903926,0.893916,0.0368812,1
2024-12-04-21:32:40,pointer <Lpoint> sorted,10000000,numNeighSearch,Circle,5,1000,5,4.9545,0.990901,1.00892,0.0392862,1
2024-12-04-21:32:45,pointer <Lpoint> sorted,10000000,numNeighSearch,Cube,5,1000,5,4.36866,0.873733,0.883177,0.0435564,1
2024-12-04-21:32:51,pointer <Lpoint> sorted,10000000,numNeighSearch,Square,5,1000,5,4.68961,0.937923,0.946075,0.0458021,1
2024-12-04-21:32:55,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,0.5,1000,5,0.127663,0.0255326,0.0251933,0.00267451,1
2024-12-04-21:32:56,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,0.5,1000,5,0.209128,0.0418255,0.041788,0.0011815,1
2024-12-04-21:32:56,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,0.5,1000,5,0.124663,0.0249326,0.0230378,0.00239038,1
2024-12-04-21:32:56,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,0.5,1000,5,0.251196,0.0502393,0.0502221,0.000817494,1
2024-12-04-21:32:56,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,1,1000,5,0.402933,0.0805866,0.0798691,0.00203273,1
2024-12-04-21:32:57,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,1,1000,5,0.561873,0.112375,0.112264,0.00189353,1
2024-12-04-21:32:58,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,1,1000,5,0.386265,0.0772531,0.0782224,0.00169262,1
2024-12-04-21:32:58,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,1,1000,5,0.577285,0.115457,0.114841,0.00462881,1
2024-12-04-21:33:01,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,2.5,1000,5,1.87081,0.374162,0.367619,0.0129203,1
2024-12-04-21:33:03,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,2.5,1000,5,2.1457,0.429141,0.417043,0.0297167,1
2024-12-04-21:33:05,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,2.5,1000,5,1.83586,0.367172,0.365022,0.0089925,1
2024-12-04-21:33:08,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,2.5,1000,5,2.46682,0.493364,0.495861,0.0392309,1
2024-12-04-21:33:16,pointer <Lpoint64> unsorted,10000000,neighSearch,Sphere,5,1000,5,6.09379,1.21876,1.20227,0.0701539,1
2024-12-04-21:33:24,pointer <Lpoint64> unsorted,10000000,neighSearch,Circle,5,1000,5,6.62508,1.32502,1.33564,0.0770043,1
2024-12-04-21:33:32,pointer <Lpoint64> unsorted,10000000,neighSearch,Cube,5,1000,5,6.67863,1.33573,1.32911,0.0566331,1
2024-12-04-21:33:39,pointer <Lpoint64> unsorted,10000000,neighSearch,Square,5,1000,5,6.30391,1.26078,1.26627,0.0557693,1
2024-12-04-21:33:39,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.109012,0.0218024,0.0216078,0.000645845,1
2024-12-04-21:33:40,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.189928,0.0379856,0.0389978,0.00172109,1
2024-12-04-21:33:40,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.110797,0.0221595,0.0213573,0.00105662,1
2024-12-04-21:33:40,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,0.5,1000,5,0.196707,0.0393414,0.0391762,0.0015787,1
2024-12-04-21:33:40,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,1,1000,5,0.330095,0.0660189,0.0671172,0.00155676,1
2024-12-04-21:33:41,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,1,1000,5,0.405695,0.0811389,0.076962,0.00710476,1
2024-12-04-21:33:41,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,1,1000,5,0.331225,0.0662449,0.0667333,0.00366615,1
2024-12-04-21:33:42,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,1,1000,5,0.522043,0.104409,0.102377,0.00454906,1
2024-12-04-21:33:44,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,2.5,1000,5,1.61801,0.323603,0.326892,0.0262187,1
2024-12-04-21:33:46,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,2.5,1000,5,1.6394,0.327881,0.319848,0.0244643,1
2024-12-04-21:33:48,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,2.5,1000,5,1.59017,0.318033,0.315488,0.0180547,1
2024-12-04-21:33:50,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,2.5,1000,5,1.80473,0.360946,0.354909,0.0270264,1
2024-12-04-21:33:56,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Sphere,5,1000,5,5.21377,1.04275,1.08484,0.062868,1
2024-12-04-21:34:02,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Circle,5,1000,5,5.00117,1.00023,0.992959,0.0512546,1
2024-12-04-21:34:09,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Cube,5,1000,5,5.35669,1.07134,1.05055,0.0496519,1
2024-12-04-21:34:15,pointer <Lpoint64> unsorted,10000000,numNeighSearch,Square,5,1000,5,5.00884,1.00177,0.978679,0.0562124,1
2024-12-04-21:34:19,linear <Lpoint64> ,10000000,neighSearch,Sphere,0.5,1000,5,0.0638748,0.012775,0.0128538,0.00100065,1
2024-12-04-21:34:19,linear <Lpoint64> ,10000000,neighSearch,Circle,0.5,1000,5,0.151663,0.0303326,0.03062,0.00134179,1
2024-12-04-21:34:19,linear <Lpoint64> ,10000000,neighSearch,Cube,0.5,1000,5,0.0792019,0.0158404,0.0160131,0.000439156,1
2024-12-04-21:34:20,linear <Lpoint64> ,10000000,neighSearch,Square,0.5,1000,5,0.162466,0.0324931,0.0325205,0.000345139,1
2024-12-04-21:34:20,linear <Lpoint64> ,10000000,neighSearch,Sphere,1,1000,5,0.214677,0.0429353,0.0432458,0.00073379,1
2024-12-04-21:34:20,linear <Lpoint64> ,10000000,neighSearch,Circle,1,1000,5,0.357505,0.071501,0.071085,0.0009376,1
2024-12-04-21:34:21,linear <Lpoint64> ,10000000,neighSearch,Cube,1,1000,5,0.218419,0.0436839,0.0446272,0.00147125,1
2024-12-04-21:34:21,linear <Lpoint64> ,10000000,neighSearch,Square,1,1000,5,0.332162,0.0664323,0.0664887,0.000600383,1
2024-12-04-21:34:22,linear <Lpoint64> ,10000000,neighSearch,Sphere,2.5,1000,5,1.13766,0.227532,0.226307,0.0030006,1
2024-12-04-21:34:24,linear <Lpoint64> ,10000000,neighSearch,Circle,2.5,1000,5,1.42876,0.285751,0.288717,0.00503663,1
2024-12-04-21:34:25,linear <Lpoint64> ,10000000,neighSearch,Cube,2.5,1000,5,1.11986,0.223972,0.224822,0.00303108,1
2024-12-04-21:34:27,linear <Lpoint64> ,10000000,neighSearch,Square,2.5,1000,5,1.45433,0.290866,0.289487,0.0066874,1
2024-12-04-21:34:32,linear <Lpoint64> ,10000000,neighSearch,Sphere,5,1000,5,3.78046,0.756092,0.759959,0.0109013,1
2024-12-04-21:34:37,linear <Lpoint64> ,10000000,neighSearch,Circle,5,1000,5,4.20318,0.840635,0.843793,0.0248465,1
2024-12-04-21:34:41,linear <Lpoint64> ,10000000,neighSearch,Cube,5,1000,5,3.57771,0.715543,0.712847,0.0218235,1
2024-12-04-21:34:46,linear <Lpoint64> ,10000000,neighSearch,Square,5,1000,5,4.01996,0.803991,0.810718,0.0343276,1
2024-12-04-21:34:46,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0641748,0.012835,0.0126605,0.000472329,1
2024-12-04-21:34:46,linear <Lpoint64> ,10000000,numNeighSearch,Circle,0.5,1000,5,0.131773,0.0263547,0.0263869,7.60725e-05,1
2024-12-04-21:34:46,linear <Lpoint64> ,10000000,numNeighSearch,Cube,0.5,1000,5,0.0639583,0.0127917,0.0129675,0.000269953,1
2024-12-04-21:34:46,linear <Lpoint64> ,10000000,numNeighSearch,Square,0.5,1000,5,0.139461,0.0278921,0.0277683,0.000324293,1
2024-12-04-21:34:47,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,1,1000,5,0.192623,0.0385246,0.0387505,0.00119012,1
2024-12-04-21:34:47,linear <Lpoint64> ,10000000,numNeighSearch,Circle,1,1000,5,0.306945,0.0613889,0.0614241,0.0014538,1
2024-12-04-21:34:47,linear <Lpoint64> ,10000000,numNeighSearch,Cube,1,1000,5,0.18481,0.0369621,0.0370427,0.00108727,1
2024-12-04-21:34:48,linear <Lpoint64> ,10000000,numNeighSearch,Square,1,1000,5,0.327051,0.0654103,0.0653734,0.00120794,1
2024-12-04-21:34:49,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,2.5,1000,5,0.916258,0.183252,0.184531,0.00942508,1
2024-12-04-21:34:50,linear <Lpoint64> ,10000000,numNeighSearch,Circle,2.5,1000,5,1.28876,0.257752,0.254418,0.0118646,1
2024-12-04-21:34:51,linear <Lpoint64> ,10000000,numNeighSearch,Cube,2.5,1000,5,0.920976,0.184195,0.184652,0.00469735,1
2024-12-04-21:34:53,linear <Lpoint64> ,10000000,numNeighSearch,Square,2.5,1000,5,1.18371,0.236742,0.23785,0.00495999,1
2024-12-04-21:34:57,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,5,1000,5,3.10105,0.620209,0.614846,0.0243696,1
2024-12-04-21:35:01,linear <Lpoint64> ,10000000,numNeighSearch,Circle,5,1000,5,3.51857,0.703714,0.694751,0.0353976,1
2024-12-04-21:35:04,linear <Lpoint64> ,10000000,numNeighSearch,Cube,5,1000,5,3.0033,0.60066,0.599185,0.0176654,1
2024-12-04-21:35:09,linear <Lpoint64> ,10000000,numNeighSearch,Square,5,1000,5,3.57511,0.715023,0.707854,0.0174242,1
2024-12-04-21:35:11,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,0.5,1000,5,0.07161,0.014322,0.0140011,0.000664405,1
2024-12-04-21:35:11,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,0.5,1000,5,0.147626,0.0295253,0.0297865,0.00057537,1
2024-12-04-21:35:11,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,0.5,1000,5,0.0692919,0.0138584,0.0139024,0.000184196,1
2024-12-04-21:35:11,pointer <Lpoint64> sorted,10000000,neighSearch,Square,0.5,1000,5,0.137433,0.0274866,0.0275259,0.00176453,1
2024-12-04-21:35:12,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,1,1000,5,0.211467,0.0422935,0.0426694,0.000980451,1
2024-12-04-21:35:12,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,1,1000,5,0.361258,0.0722516,0.0722142,0.00163328,1
2024-12-04-21:35:12,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,1,1000,5,0.207173,0.0414345,0.041806,0.00112479,1
2024-12-04-21:35:13,pointer <Lpoint64> sorted,10000000,neighSearch,Square,1,1000,5,0.367989,0.0735978,0.0742459,0.00308969,1
2024-12-04-21:35:14,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,2.5,1000,5,1.14003,0.228006,0.229989,0.0064337,1
2024-12-04-21:35:16,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,2.5,1000,5,1.48148,0.296296,0.299214,0.00911039,1
2024-12-04-21:35:17,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,2.5,1000,5,1.23966,0.247932,0.249849,0.00864698,1
2024-12-04-21:35:19,pointer <Lpoint64> sorted,10000000,neighSearch,Square,2.5,1000,5,1.53347,0.306693,0.310304,0.0060217,1
2024-12-04-21:35:24,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,5,1000,5,3.96728,0.793457,0.792327,0.0271494,1
2024-12-04-21:35:29,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,5,1000,5,4.50136,0.900271,0.907693,0.0154486,1
2024-12-04-21:35:34,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,5,1000,5,3.97606,0.795211,0.789457,0.0246668,1
2024-12-04-21:35:39,pointer <Lpoint64> sorted,10000000,neighSearch,Square,5,1000,5,4.35821,0.871643,0.868032,0.0267507,1
2024-12-04-21:35:40,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0695439,0.0139088,0.0139188,7.82661e-05,1
2024-12-04-21:35:40,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.12257,0.0245139,0.0240879,0.000829882,1
2024-12-04-21:35:40,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.0636894,0.0127379,0.012739,5.05638e-05,1
2024-12-04-21:35:40,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,0.5,1000,5,0.134819,0.0269639,0.0269353,0.000503881,1
2024-12-04-21:35:40,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,1,1000,5,0.193815,0.038763,0.0388931,0.000298981,1
2024-12-04-21:35:41,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,1,1000,5,0.323539,0.0647078,0.0664923,0.0027941,1
2024-12-04-21:35:41,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,1,1000,5,0.178644,0.0357288,0.0356653,0.000287055,1
2024-12-04-21:35:41,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,1,1000,5,0.29268,0.0585361,0.0593643,0.00247504,1
2024-12-04-21:35:42,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,2.5,1000,5,0.929279,0.185856,0.180725,0.00988296,1
2024-12-04-21:35:44,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,2.5,1000,5,1.23684,0.247367,0.24659,0.00950078,1
2024-12-04-21:35:45,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,2.5,1000,5,0.894916,0.178983,0.181592,0.00560186,1
2024-12-04-21:35:46,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,2.5,1000,5,1.16992,0.233983,0.230052,0.00684006,1
